customer_id,recency,age,monetary,kmeans_cluster,hierarchical_cluster
C159820,288,43,300.08,4,
C159822,639,53,1200.32,0,
C159830,545,53,600.17,0,
C159832,470,52,2700.7200000000003,0,
C159835,668,56,4801.28,5,
C159838,419,63,300.08,0,
C159845,102,60,4801.28,2,
C159846,443,50,365.94,0,
C159857,500,66,300.08,0,1.0
C159859,716,69,650.56,0,
C159863,61,41,4801.28,6,
C159865,505,30,4801.28,1,
C159866,155,45,650.56,2,
C159868,547,28,1200.32,1,1.0
C159873,475,23,9602.72,6,
C159876,339,57,7502.0,5,
C159877,82,42,300.08,4,
C159883,328,26,600.17,4,
C159885,729,37,130.75,1,
C159886,724,58,573.44,0,
C159887,455,42,105.57,1,
C159888,203,43,26250.0,3,2.0
C159890,20,34,2700.7200000000003,4,0.0
C159891,73,33,5401.53,6,
C159892,1,64,300.08,2,
C159894,579,48,15004.25,3,
C159897,769,42,40.66,1,
C159898,569,49,83.68,0,0.0
C159899,381,36,40.66,4,
C159900,509,54,11.73,0,0.0
C159901,375,45,35.84,2,
C159902,788,56,35.84,0,
C159906,663,46,2700.7200000000003,0,
C159910,98,69,573.44,2,
C159911,376,56,5.23,2,0.0
C159915,415,65,16800.0,3,
C159916,706,60,15004.25,3,
C159918,428,48,300.08,0,0.0
C159920,598,43,26250.0,3,
C159927,378,64,7502.0,5,
C159928,77,45,5401.53,6,
C159930,214,29,2400.68,4,
C159931,113,33,20.92,4,
C159933,352,53,242.4,2,
C159934,286,34,4200.0,6,0.0
C159936,208,61,136.35000000000002,2,
C159943,714,66,143.36,0,1.0
C159953,571,53,365.94,0,
C159960,254,63,2400.68,2,
C159964,727,18,47.07,1,
C159965,507,62,83.68,0,1.0
C159968,736,47,2700.7200000000003,0,
C159969,685,59,242.4,0,
C159973,620,34,2700.7200000000003,1,
C159974,590,25,9450.0,6,1.0
C159977,657,35,600.17,1,
C159979,340,27,15004.25,3,
C159981,10,25,162.64,4,
C159984,610,29,143.36,1,
C159985,308,18,365.94,4,
C159990,508,28,573.44,1,1.0
C159992,430,48,2700.7200000000003,0,
C160000,761,58,573.44,0,
C160002,91,39,650.56,4,
C160005,503,61,650.56,0,
C160009,452,23,162.64,1,
C160012,718,29,9450.0,5,1.0
C160014,308,58,4801.28,2,
C160016,670,33,40.66,1,
C160021,790,28,20.92,1,
C160025,303,64,11.73,2,
C160027,345,36,20.92,4,
C160033,321,35,4801.28,6,
C160034,768,66,1200.32,0,
C160035,218,45,162.64,2,0.0
C160045,337,69,2400.68,2,
C160046,294,66,26250.0,3,
C160050,606,56,4801.28,5,
C160054,261,35,300.08,4,0.0
C160056,57,66,7502.0,2,
C160057,224,31,40.66,4,
C160058,217,53,5401.53,2,0.0
C160063,60,48,1200.32,2,
C160065,251,20,83.68,4,
C160066,107,40,300.08,4,
C160067,264,18,47.07,4,
C160074,756,32,1200.32,1,
C160076,683,45,300.08,0,
C160077,99,59,573.44,2,
C160080,126,68,365.94,2,
C160086,355,22,300.08,4,
C160097,602,59,143.36,0,
C160099,645,44,130.75,0,1.0
C160102,290,48,40.66,2,
C160104,568,39,35.84,1,
C160107,649,40,1200.32,1,
C160109,548,37,5401.53,1,
C160113,264,21,4801.28,6,
C160115,174,64,130.75,2,
C160116,404,29,1200.32,4,0.0
C160117,201,33,1016.5,4,
C160128,479,18,47.07,1,
C160129,233,39,16800.0,3,
C160132,700,34,322.56,1,
C160138,607,48,293.25,0,
C160141,462,40,4801.28,5,
C160143,244,40,7502.0,6,0.0
C160144,68,54,40.66,2,
C160147,118,69,365.94,2,0.0
C160148,606,69,7502.0,5,
C160149,540,22,83.68,1,1.0
C160151,710,33,293.25,1,
C160152,524,68,5.23,0,
C160153,767,58,2700.7200000000003,0,
C160155,86,20,2700.7200000000003,4,
C160156,95,25,47.07,4,
C160158,260,59,5.23,2,
C160159,438,52,16800.0,3,2.0
C160167,66,41,46.92,4,
C160168,699,33,300.08,1,
C160169,6,18,1016.5,4,
C160170,100,65,2700.7200000000003,2,
C160171,479,27,2400.68,1,
C160172,603,51,15004.25,3,2.0
C160174,497,59,5.23,0,1.0
C160175,521,27,7502.0,6,
C160181,352,46,136.35000000000002,2,
C160182,756,40,47.07,1,1.0
C160187,79,61,896.0,2,
C160190,444,19,573.44,1,
C160191,63,62,2700.7200000000003,2,0.0
C160194,616,55,35.84,0,
C160195,476,43,2700.7200000000003,1,
C160196,592,54,300.08,0,1.0
C160199,162,25,2700.7200000000003,4,
C160200,552,32,7502.0,6,
C160201,267,48,47.07,2,
C160211,262,27,5.23,4,0.0
C160213,298,39,7502.0,6,0.0
C160214,336,49,162.64,2,0.0
C160215,147,60,83.68,2,0.0
C160226,456,39,1200.32,1,0.0
C160229,112,64,896.0,2,
C160236,116,40,1050.0,4,0.0
C160241,769,51,300.08,0,1.0
C160242,249,28,1050.0,4,
C160244,77,26,300.08,4,
C160245,770,68,7502.0,5,
C160248,633,34,4801.28,1,1.0
C160252,53,53,4801.28,2,
C160253,658,44,4801.28,5,
C160255,766,64,5401.53,5,
C160262,692,24,5.23,1,
C160267,763,56,322.56,0,1.0
C160268,579,22,15004.25,3,
C160280,423,23,40.66,1,
C160282,536,39,365.94,1,
C160290,412,63,896.0,0,
C160294,548,39,1016.5,1,
C160295,677,22,322.56,1,
C160298,399,20,300.08,4,
C160299,135,36,573.44,4,
C160300,4,37,4801.28,6,
C160303,614,51,1016.5,0,
C160304,442,45,16800.0,3,
C160305,419,65,5401.53,5,
C160308,54,34,300.08,4,
C160311,623,48,2700.7200000000003,0,
C160314,285,36,365.94,4,
C160315,168,66,322.56,2,
C160316,62,28,9602.72,6,0.0
C160317,154,46,300.08,2,
C160319,653,39,35.84,1,
C160320,303,69,2700.7200000000003,2,
C160323,172,68,15004.25,3,
C160326,726,22,4801.28,1,1.0
C160336,400,20,26250.0,3,2.0
C160339,229,24,4801.28,6,
C160340,187,51,365.94,2,
C160341,694,47,7502.0,5,
C160344,509,68,4801.28,5,
C160345,235,19,573.44,4,0.0
C160346,552,57,143.36,0,1.0
C160348,164,22,83.68,4,
C160349,748,48,4801.28,5,
C160350,491,57,20.92,0,
C160351,68,54,136.35000000000002,2,
C160353,578,49,20.92,0,
C160354,562,30,1016.5,1,1.0
C160356,752,61,143.36,0,
C160357,166,66,15.15,2,
C160374,668,44,35.84,0,
C160378,419,44,600.17,0,
C160380,237,36,322.56,4,
C160382,93,51,5.23,2,
C160383,531,51,4200.0,5,1.0
C160385,760,23,1016.5,1,
C160386,348,45,47.07,2,
C160392,281,58,130.75,2,0.0
C160396,733,41,143.36,1,
C160397,412,34,9602.72,6,0.0
C160400,258,49,40.66,2,0.0
C160403,143,26,4801.28,6,
C160405,214,20,1200.32,4,
C160407,330,35,2700.7200000000003,4,
C160409,240,43,130.75,4,
C160415,590,56,2700.7200000000003,0,
C160418,145,49,83.68,2,0.0
C160419,245,19,365.94,4,
C160420,327,65,1200.32,2,
C160421,532,23,896.0,1,
C160423,776,68,47.07,0,
C160427,770,32,7502.0,1,
C160431,737,67,1200.32,0,
C160434,403,40,11.73,4,
C160436,314,56,2400.68,2,
C160441,714,55,35.84,0,
C160442,647,36,187.68,1,1.0
C160447,459,38,40.66,1,
C160450,587,57,16800.0,3,2.0
C160452,678,34,7502.0,5,
C160457,746,20,130.75,1,1.0
C160464,272,26,4801.28,6,
C160469,265,67,1016.5,2,0.0
C160470,397,44,1016.5,0,
C160473,424,68,35.84,0,
C160482,747,64,4801.28,5,
C160487,46,54,47.07,2,
C160488,621,64,7502.0,5,1.0
C160489,480,66,1200.32,0,
C160492,570,45,130.75,0,
C160494,66,26,162.64,4,
C160501,25,50,162.64,2,0.0
C160502,525,41,162.64,1,0.0
C160504,247,35,83.68,4,
C160506,500,66,600.17,0,
C160507,515,22,47.07,1,
C160512,316,51,35.84,2,
C160513,656,28,573.44,1,
C160515,562,48,2700.7200000000003,0,
C160517,387,28,4801.28,6,
C160518,110,63,162.64,2,
C160520,45,35,2400.68,4,
C160527,482,54,1200.32,0,0.0
C160532,195,61,11.73,2,0.0
C160533,162,63,300.08,2,
C160534,129,66,4801.28,2,
C160540,462,63,1200.32,0,
C160542,594,36,105.57,1,
C160545,138,58,1200.32,2,0.0
C160554,37,38,4801.28,6,
C160558,503,41,16800.0,3,
C160559,241,61,4801.28,2,
C160560,142,35,1200.32,4,
C160563,155,54,83.68,2,
C160565,535,56,46.92,0,1.0
C160567,533,20,1016.5,1,
C160570,340,57,47.07,2,
C160571,286,33,1200.32,4,
C160576,166,32,187.68,4,
C160581,444,25,9450.0,6,0.0
C160587,233,49,9602.72,6,
C160596,250,35,5.23,4,0.0
C160599,143,30,35.84,4,
C160600,59,44,130.75,2,0.0
C160606,677,42,2700.7200000000003,1,
C160607,423,37,573.44,1,
C160608,531,20,322.56,1,
C160615,429,48,83.68,0,
C160616,215,41,1050.0,4,0.0
C160618,76,55,47.07,2,
C160622,576,28,600.17,1,
C160624,758,63,40.66,0,
C160625,201,47,2700.7200000000003,2,
C160627,706,64,300.08,0,1.0
C160631,375,49,4200.0,5,
C160635,286,19,20.92,4,
C160638,587,64,365.94,0,
C160641,488,34,650.56,1,
C160648,560,18,2700.7200000000003,1,
C160649,72,47,600.17,2,0.0
C160650,112,48,187.68,2,
C160652,287,48,2700.7200000000003,2,0.0
C160654,468,23,1016.5,1,
C160664,213,62,1200.32,2,
C160665,233,27,293.25,4,
C160667,462,53,2400.68,0,
C160668,536,19,2400.68,1,
C160670,729,63,2700.7200000000003,0,
C160671,785,29,1016.5,1,
C160677,729,21,5.23,1,1.0
C160679,490,42,15004.25,3,
C160680,342,64,20.92,2,
C160685,530,38,130.75,1,
C160686,538,18,26250.0,3,
C160690,284,40,7502.0,6,
C160691,498,67,2700.7200000000003,0,
C160694,15,30,1200.32,4,0.0
C160695,576,33,896.0,1,
C160699,625,56,300.08,0,
C160702,97,57,1016.5,2,
C160705,55,48,300.08,2,
C160706,255,46,7502.0,6,0.0
C160713,261,27,105.57,4,
C160719,637,18,60.6,1,
C160723,565,62,1016.5,0,1.0
C160724,514,61,20.92,0,
C160726,514,30,20.92,1,
C160727,318,63,1050.0,2,
C160741,530,51,573.44,0,
C160744,119,35,5.23,4,
C160746,139,26,26250.0,3,
C160749,182,64,300.08,2,
C160753,164,59,1200.32,2,0.0
C160754,279,19,1200.32,4,
C160756,278,21,242.4,4,
C160758,64,50,130.75,2,
C160760,64,59,9450.0,6,
C160762,616,64,15004.25,3,
C160769,209,47,136.35000000000002,2,
C160771,567,19,322.56,1,
C160772,340,37,365.94,4,
C160779,143,19,5401.53,6,0.0
C160784,493,27,365.94,1,1.0
C160785,418,64,5401.53,5,
C160787,680,41,365.94,1,1.0
C160788,217,21,136.35000000000002,4,0.0
C160792,105,61,300.08,2,
C160795,624,40,35.84,1,
C160797,239,65,4801.28,2,
C160801,259,34,2700.7200000000003,4,
C160802,224,45,1200.32,2,
C160803,382,20,40.66,4,0.0
C160807,111,47,2700.7200000000003,2,
C160809,598,42,2700.7200000000003,1,
C160810,264,59,143.36,2,0.0
C160811,8,42,5.23,4,0.0
C160813,538,55,162.64,0,
C160815,582,54,1200.32,0,
C160816,203,67,11.73,2,
C160821,513,58,130.75,0,
C160824,624,45,47.07,0,
C160830,655,44,2700.7200000000003,0,
C160836,458,35,130.75,1,
C160837,719,69,7502.0,5,
C160839,46,27,1200.32,4,
C160846,497,48,47.07,0,0.0
C160849,245,65,40.66,2,
C160851,438,58,573.44,0,
C160854,544,44,11.73,0,
C160858,387,27,7502.0,6,0.0
C160860,407,18,600.17,1,
C160861,285,38,9602.72,6,
C160865,587,41,15004.25,3,
C160870,549,38,365.94,1,
C160873,714,35,83.68,1,
C160875,604,63,1016.5,0,
C160876,252,64,187.68,2,
C160878,174,33,187.68,4,
C160879,760,39,162.64,1,1.0
C160880,15,24,5401.53,6,
C160881,178,21,35.84,4,0.0
C160886,585,20,2700.7200000000003,1,
C160888,516,46,9602.72,5,
C160895,604,59,573.44,0,
C160898,709,53,2400.68,0,1.0
C160899,184,33,2700.7200000000003,4,0.0
C160900,115,69,1050.0,2,
C160904,457,67,20.92,0,
C160906,3,61,9602.72,2,
C160911,544,27,5401.53,1,
C160914,566,31,15004.25,3,
C160920,409,59,2700.7200000000003,0,
C160921,298,43,4801.28,6,0.0
C160923,776,35,143.36,1,
C160924,69,60,2700.7200000000003,2,0.0
C160925,448,57,15.15,0,
C160928,198,67,7502.0,2,
C160935,726,26,2400.68,1,1.0
C160936,593,27,7502.0,1,1.0
C160940,731,53,650.56,0,
C160942,634,26,162.64,1,
C160951,624,38,4200.0,1,
C160954,111,60,650.56,2,
C160960,272,65,293.25,2,
C160965,761,69,650.56,0,1.0
C160975,614,26,300.08,1,
C160977,444,66,47.07,0,
C160982,430,67,11.73,0,
C160988,611,38,4801.28,1,
C160990,121,33,4801.28,6,
C160992,365,61,83.68,2,
C160995,566,18,1016.5,1,
C160996,338,40,650.56,4,
C161015,324,34,600.17,4,
C161017,467,33,1200.32,1,0.0
C161021,18,24,7502.0,6,0.0
C161022,69,58,40.66,2,
C161028,277,38,20.92,4,
C161031,506,29,650.56,1,
C161035,501,44,2400.68,0,
C161037,54,28,35.84,4,
C161038,497,31,1200.32,1,
C161043,482,49,47.07,0,0.0
C161050,606,60,242.4,0,
C161052,455,18,378.75,1,
C161054,451,44,4801.28,5,
C161056,498,32,162.64,1,
C161060,749,21,1050.0,1,1.0
C161062,470,51,20.92,0,
C161063,598,22,300.08,1,
C161068,220,64,47.07,2,
C161073,379,44,5.23,4,
C161075,68,62,5.23,2,
C161076,781,57,300.08,0,
C161079,98,23,7502.0,6,
C161087,342,61,35.84,2,
C161088,417,50,143.36,0,
C161089,279,34,4801.28,6,
C161091,319,41,83.68,4,0.0
C161092,667,49,2700.7200000000003,0,
C161101,87,26,896.0,4,
C161106,556,43,4801.28,5,
C161107,717,61,35.84,0,
C161110,97,54,1016.5,2,
C161117,337,26,83.68,4,0.0
C161127,232,55,2700.7200000000003,2,
C161128,645,47,4801.28,5,
C161132,483,30,7502.0,6,
C161133,515,27,322.56,1,
C161139,114,24,11.73,4,0.0
C161142,206,27,1016.5,4,
C161144,658,54,322.56,0,
C161146,317,39,650.56,4,
C161147,103,48,15004.25,3,
C161148,438,18,896.0,1,0.0
C161151,746,69,60.6,0,1.0
C161157,228,42,11.73,4,
C161158,500,55,1016.5,0,
C161159,389,61,83.68,0,
C161160,535,54,16800.0,3,
C161176,469,46,5.23,0,
C161181,98,24,1200.32,4,
C161183,686,20,600.17,1,
C161186,175,48,2400.68,2,
C161187,65,56,1200.32,2,
C161190,156,53,4801.28,2,
C161193,159,54,650.56,2,
C161197,669,43,9602.72,5,
C161198,182,67,20.92,2,
C161207,482,57,5.23,0,
C161211,255,58,7502.0,5,
C161212,93,68,2400.68,2,
C161216,701,37,20.92,1,
C161220,137,58,130.75,2,
C161225,188,19,2400.68,4,0.0
C161230,326,56,143.36,2,0.0
C161234,476,57,300.08,0,
C161237,191,29,1200.32,4,
C161242,275,28,2700.7200000000003,4,0.0
C161245,423,19,1016.5,1,
C161246,669,23,130.75,1,
C161249,319,27,20.92,4,
C161250,719,39,35.84,1,
C161252,773,57,15.15,0,
C161253,175,22,5.23,4,0.0
C161257,650,39,573.44,1,
C161262,688,60,162.64,0,
C161266,505,25,2700.7200000000003,1,
C161267,428,48,896.0,0,
C161268,476,57,896.0,0,
C161269,784,51,7502.0,5,
C161270,480,31,83.68,1,
C161273,673,39,5.23,1,
C161277,170,50,40.66,2,
C161279,346,18,2400.68,4,
C161282,436,67,7502.0,5,1.0
C161285,56,20,300.08,4,
C161286,281,38,20.92,4,0.0
C161287,343,33,600.17,4,
C161288,767,21,1200.32,1,1.0
C161290,92,43,300.08,4,
C161292,547,53,4801.28,5,
C161297,4,44,130.75,2,
C161298,604,41,15004.25,3,
C161299,685,45,1200.32,0,
C161311,409,41,2700.7200000000003,1,
C161312,47,26,40.66,4,
C161313,543,30,1016.5,1,
C161330,184,37,300.08,4,
C161331,52,33,47.07,4,
C161339,31,55,5401.53,2,
C161353,80,20,83.68,4,
C161358,119,19,4200.0,4,
C161359,86,66,1200.32,2,
C161362,718,45,300.08,0,1.0
C161366,517,18,130.75,1,
C161372,167,56,83.68,2,
C161375,445,22,136.35000000000002,1,
C161379,124,31,322.56,4,0.0
C161382,796,43,4801.28,5,
C161386,490,20,1016.5,1,1.0
C161389,495,55,130.75,0,
C161391,350,58,242.4,2,
C161392,793,57,2700.7200000000003,0,1.0
C161397,748,45,9602.72,5,
C161406,588,33,365.94,1,1.0
C161408,534,53,35.84,0,0.0
C161412,150,28,40.66,4,
C161413,44,60,365.94,2,
C161414,649,33,300.08,1,
C161417,503,47,242.4,0,
C161420,366,22,47.07,4,
C161422,425,39,4801.28,6,0.0
C161426,35,20,35.84,4,
C161428,678,51,650.56,0,
C161433,255,65,896.0,2,
C161434,101,49,365.94,2,
C161436,795,24,35.84,1,1.0
C161437,422,34,5401.53,6,
C161441,170,31,15004.25,3,
C161443,563,47,162.64,0,
C161449,311,55,2700.7200000000003,2,
C161456,215,57,83.68,2,
C161457,751,24,4801.28,1,
C161458,332,30,5401.53,6,
C161460,278,22,7502.0,6,
C161461,591,30,573.44,1,
C161463,225,58,600.17,2,
C161464,355,20,9450.0,6,0.0
C161468,334,19,2400.68,4,
C161471,421,26,47.07,1,
C161481,667,51,1016.5,0,
C161483,479,54,300.08,0,
C161487,784,54,83.68,0,
C161489,761,41,2700.7200000000003,1,1.0
C161490,361,64,40.66,2,
C161495,548,37,130.75,1,0.0
C161497,35,34,300.08,4,
C161506,588,55,365.94,0,
C161515,290,51,4801.28,2,0.0
C161516,222,63,650.56,2,0.0
C161517,528,37,1200.32,1,
C161526,431,42,40.66,1,
C161527,463,66,600.17,0,
C161528,335,51,5401.53,5,
C161533,91,52,187.68,2,
C161536,447,54,365.94,0,
C161538,518,22,7502.0,6,1.0
C161543,212,23,2700.7200000000003,4,
C161549,568,27,5.23,1,
C161551,633,39,5.23,1,
C161556,481,64,46.92,0,
C161557,607,42,600.17,1,
C161560,451,68,4801.28,5,
C161564,255,42,4200.0,6,0.0
C161576,710,20,15004.25,3,2.0
C161579,595,22,4801.28,1,
C161581,270,35,15004.25,3,2.0
C161583,202,21,650.56,4,0.0
C161585,282,28,300.08,4,
C161586,276,62,47.07,2,
C161589,53,49,300.08,2,
C161592,30,50,26250.0,3,
C161595,21,24,4801.28,6,
C161604,120,18,1016.5,4,
C161607,280,61,322.56,2,
C161609,505,54,2400.68,0,
C161612,197,30,650.56,4,0.0
C161613,437,62,1200.32,0,0.0
C161616,215,39,2700.7200000000003,4,
C161619,355,31,1016.5,4,
C161621,487,57,4801.28,5,0.0
C161622,751,53,300.08,0,
C161624,34,61,130.75,2,
C161626,463,40,4801.28,5,
C161632,421,27,9450.0,6,
C161633,663,38,7502.0,5,
C161640,430,64,896.0,0,
C161644,209,40,5401.53,6,0.0
C161645,200,39,300.08,4,
C161650,49,40,1050.0,4,0.0
C161655,294,53,365.94,2,
C161657,179,67,83.68,2,
C161659,557,37,4801.28,1,1.0
C161660,515,64,20.92,0,
C161661,188,62,650.56,2,0.0
C161662,312,32,83.68,4,
C161663,85,55,35.84,2,0.0
C161665,353,21,187.68,4,0.0
C161667,254,35,9602.72,6,
C161671,766,51,573.44,0,
C161673,332,61,9602.72,5,
C161674,505,24,573.44,1,
C161675,48,65,650.56,2,
C161679,347,18,300.08,4,
C161680,201,31,187.68,4,
C161682,336,20,7502.0,6,
C161688,76,65,162.64,2,
C161689,90,35,322.56,4,0.0
C161693,430,63,26250.0,3,
C161698,330,21,15.15,4,0.0
C161706,452,64,600.17,0,
C161708,724,42,47.07,1,1.0
C161716,636,34,600.17,1,
C161718,246,44,4801.28,6,0.0
C161720,516,43,60.6,0,
C161721,98,56,300.08,2,
C161730,722,55,300.08,0,
C161734,739,45,47.07,0,
C161735,769,42,7502.0,5,1.0
C161736,392,69,1016.5,2,
C161745,402,53,300.08,0,
C161748,542,35,1050.0,1,
C161754,552,49,1200.32,0,
C161760,640,66,15.15,0,1.0
C161770,602,21,47.07,1,
C161772,509,37,7502.0,5,
C161781,675,56,378.75,0,
C161782,380,27,15004.25,3,
C161788,773,69,1200.32,0,1.0
C161791,644,28,2700.7200000000003,1,
C161792,227,63,162.64,2,
C161793,686,65,1200.32,0,
C161799,78,38,9602.72,6,
C161802,45,58,300.08,2,
C161805,173,56,1200.32,2,0.0
C161818,246,42,1200.32,4,
C161821,398,34,1200.32,4,
C161826,500,45,83.68,0,
C161828,485,29,143.36,1,
C161829,485,50,1200.32,0,
C161831,348,44,4801.28,6,
C161832,224,48,15.15,2,
C161836,75,61,600.17,2,
C161843,727,25,7502.0,1,
C161847,562,19,322.56,1,
C161849,450,35,1200.32,1,
C161852,483,27,300.08,1,
C161854,333,22,130.75,4,
C161860,60,29,896.0,4,
C161864,787,44,2700.7200000000003,0,
C161866,243,67,5401.53,2,
C161870,701,65,896.0,0,
C161876,661,30,300.08,1,1.0
C161883,439,63,83.68,0,
C161884,431,20,650.56,1,
C161885,369,62,573.44,2,
C161886,180,24,650.56,4,
C161887,221,57,143.36,2,0.0
C161889,190,24,60.6,4,
C161893,586,47,1200.32,0,1.0
C161894,761,28,9602.72,5,
C161895,92,28,378.75,4,
C161901,141,50,15004.25,3,
C161906,331,41,365.94,4,
C161909,476,52,378.75,0,
C161918,417,21,650.56,1,
C161919,673,21,9602.72,1,1.0
C161920,681,49,9602.72,5,
C161921,545,42,1200.32,1,
C161923,656,39,2700.7200000000003,1,
C161927,612,19,896.0,1,
C161929,702,69,650.56,0,
C161936,527,61,242.4,0,
C161937,329,29,2700.7200000000003,4,0.0
C161939,88,62,162.64,2,
C161940,280,30,5401.53,6,
C161943,432,27,7502.0,6,
C161951,24,32,105.57,4,
C161953,668,55,300.08,0,1.0
C161955,728,39,47.07,1,1.0
C161957,239,19,896.0,4,
C161962,408,61,573.44,0,
C161977,249,22,9450.0,6,
C161981,68,40,5.23,4,
C161987,103,29,4801.28,6,
C161988,33,42,1200.32,4,
C161989,555,54,60.6,0,
C161993,690,26,300.08,1,
C161994,381,19,2700.7200000000003,4,
C161995,366,19,600.17,4,
C161997,559,19,4801.28,1,
C161999,210,26,5.23,4,
C162000,434,24,5401.53,6,
C162001,380,29,143.36,4,0.0
C162003,652,21,5401.53,1,
C162006,50,30,2700.7200000000003,4,0.0
C162008,613,59,1200.32,0,
C162013,391,37,162.64,4,
C162014,58,20,2400.68,4,
C162016,175,68,130.75,2,
C162017,652,61,40.66,0,
C162018,150,62,378.75,2,
C162019,764,42,7502.0,5,
C162025,613,67,1200.32,0,
C162027,759,30,136.35000000000002,1,
C162029,518,69,300.08,0,1.0
C162035,219,50,5401.53,2,
C162039,247,45,4200.0,6,
C162040,16,24,322.56,4,
C162043,119,45,20.92,2,
C162045,765,68,16800.0,3,
C162049,272,38,293.25,4,
C162053,413,58,1200.32,0,
C162054,10,26,1200.32,4,
C162055,116,53,650.56,2,
C162056,495,47,2700.7200000000003,0,
C162058,601,57,47.07,0,
C162061,676,47,2400.68,0,
C162064,61,58,46.92,2,0.0
C162066,73,63,15.15,2,
C162067,269,26,600.17,4,
C162069,292,26,187.68,4,0.0
C162074,113,36,300.08,4,
C162076,609,39,136.35000000000002,1,
C162077,36,38,35.84,4,
C162079,120,27,2400.68,4,
C162080,531,67,1016.5,0,
C162081,273,41,896.0,4,0.0
C162084,49,49,322.56,2,0.0
C162086,760,37,20.92,1,
C162087,85,52,573.44,2,
C162088,628,34,365.94,1,
C162091,686,51,4801.28,5,
C162094,206,59,46.92,2,
C162095,611,59,46.92,0,
C162096,16,21,300.08,4,
C162097,320,37,9602.72,6,
C162100,770,69,896.0,0,1.0
C162109,737,54,11.73,0,
C162110,591,60,40.66,0,1.0
C162113,278,59,83.68,2,
C162118,297,44,130.75,4,0.0
C162120,483,60,1200.32,0,
C162123,761,37,242.4,1,
C162124,501,25,2700.7200000000003,1,
C162125,301,42,300.08,4,
C162134,26,59,7502.0,2,0.0
C162140,174,31,4801.28,6,0.0
C162150,517,40,47.07,1,
C162154,680,65,1200.32,0,
C162162,43,30,2400.68,4,0.0
C162164,213,35,1200.32,4,0.0
C162166,482,38,378.75,1,
C162171,524,20,4801.28,1,
C162172,577,30,4801.28,1,
C162173,380,61,2700.7200000000003,2,0.0
C162175,401,43,300.08,4,
C162177,370,56,300.08,2,0.0
C162179,3,38,7502.0,6,
C162181,414,21,5401.53,6,
C162187,373,48,83.68,2,
C162188,580,58,83.68,0,1.0
C162189,216,62,4801.28,2,
C162194,474,53,600.17,0,
C162198,668,58,20.92,0,
C162199,782,62,20.92,0,
C162200,224,60,4801.28,2,0.0
C162201,795,58,130.75,0,
C162207,323,39,47.07,4,
C162210,362,67,365.94,2,
C162211,245,58,1050.0,2,
C162213,787,40,11.73,1,1.0
C162220,253,34,7502.0,6,
C162221,288,52,4801.28,2,
C162229,658,42,47.07,1,
C162230,537,37,7502.0,5,
C162232,633,41,1016.5,1,1.0
C162234,687,33,15.15,1,1.0
C162236,212,43,7502.0,6,
C162239,378,30,1016.5,4,
C162244,539,60,1200.32,0,
C162247,369,25,35.84,4,
C162249,435,53,83.68,0,0.0
C162251,556,49,573.44,0,
C162253,321,33,322.56,4,
C162255,225,45,5401.53,6,0.0
C162266,638,43,9450.0,5,
C162274,645,37,1016.5,1,1.0
C162275,235,48,7502.0,6,
C162277,632,43,7502.0,5,
C162279,228,43,573.44,4,
C162282,444,58,4801.28,5,0.0
C162284,136,46,7502.0,6,0.0
C162285,378,42,365.94,4,
C162287,687,63,1050.0,0,
C162292,372,25,26250.0,3,
C162293,579,32,47.07,1,
C162294,244,56,20.92,2,
C162299,700,41,1016.5,1,
C162300,449,34,4200.0,1,1.0
C162302,128,58,1200.32,2,
